Person.id|Post.id|creationDate
2199023255612|68719483418|2010-10-25T06:27:47.873+0000
2199023255629|68719483418|2010-03-30T14:19:44.596+0000
4398046511113|68719483418|2010-07-17T10:50:48.958+0000
4398046511220|68719483418|2010-10-21T05:11:42.085+0000
6597069766722|68719483418|2010-09-01T01:41:35.654+0000
6597069766747|68719483418|2010-09-18T15:04:37.108+0000
2199023255629|137438960162|2010-09-16T14:04:27.467+0000
4398046511113|137438960165|2010-08-19T17:01:39.789+0000
2199023255612|206158436916|2010-10-11T03:54:33.108+0000
8796093022252|274877913868|2010-09-11T21:57:41.857+0000
4398046511261|274877914071|2010-09-29T00:26:32.643+0000
8796093022363|274877914294|2010-10-07T04:11:17.364+0000
2199023255738|274877914294|2010-10-03T01:15:44.575+0000
6597069766701|274877914294|2010-10-07T19:14:30.511+0000
6597069766795|274877914294|2010-10-02T05:52:57.423+0000
6597069766831|274877914294|2010-11-19T17:15:30.165+0000
8796093022252|274877914294|2010-10-03T07:12:17.982+0000
2199023255736|274877914294|2010-10-03T07:04:14.628+0000
4398046511249|274877914294|2010-10-05T14:53:19.608+0000
2199023255565|274877914294|2010-10-05T11:52:24.410+0000
4398046511252|274877914294|2010-10-07T21:12:36.504+0000
4398046511183|274877914294|2010-10-04T23:36:15.348+0000
218|274877914294|2010-10-02T05:36:10.514+0000
4398046511316|274877914294|2010-10-06T08:16:52.150+0000
4398046511158|274877914294|2010-10-14T01:23:50.787+0000
4398046511325|274877914294|2010-10-02T07:07:41.104+0000
8796093022375|274877914294|2010-10-05T22:48:03.968+0000
8796093022318|274877914294|2010-10-07T17:15:11.675+0000
4398046511219|274877914294|2010-11-09T10:02:26.711+0000
4398046511321|274877914294|2010-11-07T22:49:35.040+0000
8796093022390|274877914294|2010-11-18T20:40:36.736+0000
6597069766769|274877914294|2010-10-04T01:30:20.160+0000
4398046511205|274877914294|2010-10-02T04:53:09.917+0000
8796093022432|274877914294|2010-10-22T06:22:48.882+0000
4398046511123|274877914294|2010-10-05T18:54:41.930+0000
4398046511112|274877914294|2010-10-02T14:38:06.606+0000
6597069766709|274877914294|2010-10-04T14:58:45.312+0000
10995116277844|274877914294|2010-11-09T21:26:46.259+0000
8796093022348|274877914294|2010-10-03T21:37:36.770+0000
4398046511261|274877914294|2010-10-03T13:14:17.512+0000
2199023255756|274877914294|2010-10-05T14:55:31.866+0000
4398046511190|274877914294|2010-11-24T08:27:52.712+0000
4398046511231|274877914294|2010-10-02T12:08:22.173+0000
8796093022322|274877914294|2010-10-08T10:31:25.106+0000
8796093022411|274877914294|2010-10-31T07:34:02.429+0000
2199023255616|274877914294|2010-10-03T00:35:29.934+0000
8796093022238|274877914294|2010-10-13T21:28:21.183+0000
2199023255767|274877914294|2010-11-10T15:24:05.212+0000
238|274877914294|2010-10-03T03:06:14.540+0000
4398046511333|274877914294|2010-10-04T23:46:04.033+0000
2199023255742|68719484537|2010-07-22T10:17:53.257+0000
4398046511249|68719484537|2010-10-22T09:03:53.677+0000
4398046511333|68719484537|2010-07-25T06:57:42.855+0000
6597069766887|68719484537|2010-09-21T14:35:03.356+0000
8796093022359|68719484537|2010-11-24T06:22:40.135+0000
6597069766887|206158438055|2010-11-06T08:56:00.241+0000
10995116277866|206158438055|2010-11-19T04:39:28.925+0000
2199023255616|68719484684|2010-08-07T06:02:00.510+0000
4398046511220|68719484684|2010-10-15T13:47:20.550+0000
6597069766786|68719484684|2010-09-02T09:10:21.184+0000
8796093022452|68719484684|2010-11-04T10:08:57.633+0000
73|206158438162|2010-09-24T22:13:09.398+0000
150|206158438162|2010-09-10T06:05:15.864+0000
2199023255574|206158438162|2010-10-06T04:18:31.629+0000
2199023255616|206158438162|2010-10-19T14:26:08.451+0000
2199023255711|206158438162|2010-10-26T21:52:18.377+0000
4398046511220|206158438162|2010-09-16T02:08:56.107+0000
4398046511351|206158438162|2010-09-03T06:18:17.694+0000
8796093022300|206158438162|2010-11-07T04:28:54.667+0000
8796093022301|206158438162|2010-10-24T01:47:41.381+0000
6597069766779|343597391656|2010-11-13T20:41:15.799+0000
6597069766756|68719484724|2010-10-31T05:31:31.693+0000
6597069766786|206158438210|2010-09-25T00:14:12.656+0000
4398046511351|274877914975|2010-10-27T01:52:37.476+0000
150|274877914985|2010-11-18T03:26:46.062+0000
73|274877914987|2010-11-08T17:02:19.988+0000
143|343597391753|2010-10-29T14:31:55.295+0000
153|343597391753|2010-11-12T18:25:05.559+0000
2199023255787|343597391753|2010-11-09T22:01:00.621+0000
4398046511105|343597391753|2010-11-24T06:17:01.245+0000
4398046511146|343597391753|2010-11-03T06:24:37.920+0000
6597069766672|343597391753|2010-11-01T14:29:02.820+0000
6597069766775|343597391753|2010-10-28T12:09:32.656+0000
6597069766822|343597391753|2010-11-15T05:57:28.126+0000
8796093022232|343597391753|2010-11-24T17:26:47.877+0000
8796093022326|343597391753|2010-11-09T23:00:58.460+0000
143|343597391755|2010-10-27T23:42:21.722+0000
2199023255787|343597391759|2010-11-11T12:47:16.276+0000
4398046511292|274877915026|2010-10-06T07:51:18.653+0000
228|274877915615|2010-11-19T21:29:41.840+0000
234|274877915615|2010-11-24T01:35:54.684+0000
4398046511285|274877915615|2010-09-27T17:15:17.785+0000
4398046511292|274877915615|2010-11-19T05:43:23.011+0000
8796093022301|274877915615|2010-10-25T19:33:51.886+0000
8796093022375|274877915615|2010-11-24T18:00:03.916+0000
8796093022390|206158438887|2010-10-25T18:09:40.134+0000
8796093022348|343597392405|2010-11-23T06:40:11.296+0000
4398046511112|274877915701|2010-11-02T23:37:10.042+0000
4398046511327|206158439012|2010-09-14T09:34:36.219+0000
4398046511327|206158439053|2010-07-27T12:12:27.173+0000
6597069766747|8858|2010-11-18T20:22:30.831+0000
6597069766747|8864|2010-11-19T11:35:22.735+0000
6597069766747|8866|2010-11-16T11:56:49.889+0000
4398046511327|8890|2010-10-19T15:58:04.176+0000
2199023255689|343597392595|2010-11-07T03:27:03.413+0000
2199023255689|343597392601|2010-11-10T12:14:52.291+0000
10995116277891|206158439149|2010-11-20T11:36:32.959+0000
10995116277891|206158439157|2010-11-22T18:21:14.266+0000
10995116277891|206158439159|2010-11-23T14:22:44.272+0000
2199023255711|137438962457|2010-05-14T09:59:57.792+0000
8796093022279|274877916183|2010-10-19T01:08:11.869+0000
6597069766753|274877916266|2010-09-30T13:10:02.521+0000
2199023255669|274877916266|2010-10-01T02:00:17.981+0000
4398046511268|274877916266|2010-10-18T05:03:45.955+0000
4398046511220|274877916266|2010-10-07T06:36:45.662+0000
4398046511333|274877916266|2010-10-04T08:03:30.750+0000
6597069766866|274877916266|2010-09-29T21:12:18.554+0000
6597069766746|274877916266|2010-11-05T15:23:17.559+0000
153|274877916483|2010-09-02T12:15:03.771+0000
143|137438963058|2010-09-05T05:43:51.678+0000
2199023255616|137438963058|2010-09-17T08:16:29.882+0000
8796093022357|137438963058|2010-11-01T23:15:01.495+0000
2199023255746|137438963080|2010-07-11T22:15:36.897+0000
2199023255746|137438963088|2010-07-11T11:08:28.073+0000
2199023255742|274877916614|2010-09-19T02:21:26.383+0000
2199023255742|274877916619|2010-09-13T03:39:32.033+0000
2199023255742|274877916621|2010-09-15T01:11:28.168+0000
2199023255742|137438963179|2010-07-17T10:20:31.254+0000
2199023255742|137438963181|2010-07-20T12:07:22.478+0000
2199023255742|137438963182|2010-07-19T02:43:25.893+0000
4398046511327|343597393440|2010-11-25T01:09:01.834+0000
6597069766786|137438963237|2010-09-18T03:11:35.809+0000
6597069766786|137438963238|2010-09-17T05:25:57.540+0000
4398046511146|68719486554|2010-09-24T04:38:04.373+0000
4398046511146|137438963321|2010-11-17T05:21:52.747+0000
4398046511146|137438963322|2010-11-18T16:53:20.619+0000
4398046511146|68719486592|2010-08-27T19:21:41.875+0000
4398046511146|68719486599|2010-08-28T13:05:45.771+0000
238|343597393580|2010-11-03T14:53:05.434+0000
6597069766812|206158440125|2010-10-25T07:33:49.135+0000
8796093022390|274877916952|2010-10-07T07:09:47.950+0000
150|206158440292|2010-08-19T06:18:45.860+0000
2199023255712|68719486854|2010-10-22T04:19:00.777+0000
2199023255574|10169|2010-10-13T21:46:07.388+0000
2199023255712|10169|2010-11-12T07:28:56.226+0000
76|10174|2010-04-29T23:12:44.260+0000
2199023255574|10174|2010-10-11T19:58:36.767+0000
2199023255712|10174|2010-11-11T15:16:46.321+0000
6597069766722|343597393921|2010-11-15T19:33:04.514+0000
228|10300|2010-04-06T19:33:30.765+0000
2199023255633|10303|2010-05-31T00:52:56.807+0000
4398046511333|10309|2010-06-29T01:01:08.152+0000
2199023255574|206158440522|2010-11-01T12:57:50.670+0000
2199023255633|206158440522|2010-08-06T19:00:54.407+0000
2199023255742|206158440522|2010-09-30T16:45:17.763+0000
6597069766786|206158440522|2010-09-08T15:55:43.767+0000
6597069766828|206158440522|2010-11-23T07:28:15.168+0000
8796093022220|206158440522|2010-10-07T02:24:14.947+0000
8796093022222|206158440522|2010-11-04T02:57:18.833+0000
8796093022300|206158440522|2010-10-20T03:48:43.973+0000
8796093022452|206158440522|2010-11-06T08:24:31.198+0000
2199023255742|10325|2010-04-03T18:16:40.294+0000
8796093022300|10328|2010-10-13T17:08:53.969+0000
4398046511249|10338|2010-06-18T13:45:12.182+0000
153|10339|2010-06-14T23:26:08.038+0000
228|10339|2010-05-27T10:39:49.601+0000
2199023255574|10339|2010-09-10T13:00:52.227+0000
2199023255742|10339|2010-04-03T08:15:33.452+0000
4398046511146|10339|2010-07-13T18:48:40.237+0000
4398046511249|10339|2010-06-16T20:37:14.397+0000
6597069766786|10339|2010-09-26T00:07:02.797+0000
8796093022300|10339|2010-10-16T01:28:40.293+0000
10995116277794|10339|2010-11-24T02:55:23.844+0000
76|206158440553|2010-10-30T17:21:22.689+0000
153|206158440553|2010-08-28T01:46:34.519+0000
228|206158440553|2010-09-06T08:48:52.650+0000
2199023255633|206158440553|2010-10-04T06:50:35.862+0000
2199023255689|206158440553|2010-10-26T19:43:52.402+0000
2199023255742|206158440553|2010-10-01T20:59:15.389+0000
4398046511136|206158440553|2010-11-04T03:10:49.638+0000
4398046511146|206158440553|2010-10-27T22:48:14.254+0000
6597069766786|206158440553|2010-09-17T00:01:56.873+0000
6597069766841|206158440553|2010-10-21T04:04:47.485+0000
8796093022220|206158440553|2010-10-19T04:39:15.787+0000
8796093022452|206158440553|2010-10-07T14:25:06.744+0000
76|206158440554|2010-10-29T16:25:45.236+0000
8796093022452|68719487091|2010-10-13T15:49:38.578+0000
2199023255574|68719487115|2010-04-11T09:27:00.737+0000
153|206158440591|2010-10-21T10:47:10.221+0000
246|206158440591|2010-10-24T03:02:06.924+0000
2199023255742|206158440591|2010-08-13T10:31:58.765+0000
2199023255767|206158440591|2010-08-21T18:01:54.499+0000
4398046511146|206158440591|2010-10-02T00:01:47.354+0000
4398046511333|206158440591|2010-11-14T09:54:49.374+0000
6597069766828|206158440591|2010-11-16T17:12:00.058+0000
6597069766841|206158440591|2010-08-15T04:03:30.908+0000
8796093022222|206158440591|2010-10-06T13:07:56.620+0000
8796093022452|206158440591|2010-10-08T17:28:37.368+0000
6597069766828|206158440604|2010-11-14T16:25:51.067+0000
153|68719487154|2010-07-23T02:17:13.997+0000
10995116277992|68719487347|2010-11-14T14:26:55.479+0000
8796093022300|68719487394|2010-10-02T07:46:40.701+0000
143|206158440883|2010-10-03T15:10:31.888+0000
195|206158440883|2010-09-13T20:56:10.043+0000
246|206158440883|2010-08-18T15:14:49.730+0000
2199023255754|206158440883|2010-11-18T00:45:00.900+0000
4398046511147|206158440883|2010-11-09T18:45:24.624+0000
4398046511190|206158440883|2010-10-30T17:36:22.992+0000
4398046511205|206158440883|2010-07-27T05:54:45.489+0000
4398046511285|206158440883|2010-09-20T23:08:07.186+0000
4398046511333|206158440883|2010-10-14T00:32:08.982+0000
6597069766769|206158440883|2010-10-05T05:16:05.329+0000
6597069766794|206158440883|2010-10-02T01:32:37.254+0000
6597069766835|206158440883|2010-09-23T22:56:29.758+0000
8796093022239|206158440883|2010-10-06T03:33:43.842+0000
8796093022264|206158440883|2010-11-16T22:20:26.219+0000
8796093022300|206158440883|2010-09-27T23:19:55.789+0000
2199023255754|206158440891|2010-11-14T06:56:26.337+0000
143|274877917639|2010-11-16T04:25:41.333+0000
195|274877917639|2010-11-08T10:49:04.711+0000
246|274877917639|2010-09-11T07:44:37.424+0000
2199023255555|274877917639|2010-10-28T22:37:45.251+0000
2199023255674|274877917639|2010-11-06T18:41:00.287+0000
2199023255717|274877917639|2010-11-21T04:36:32.748+0000
4398046511123|274877917639|2010-09-14T17:42:44.567+0000
4398046511136|274877917639|2010-10-23T22:41:49.400+0000
4398046511183|274877917639|2010-11-14T11:24:54.346+0000
4398046511190|274877917639|2010-10-26T07:25:46.516+0000
4398046511232|274877917639|2010-11-06T20:40:19.117+0000
4398046511285|274877917639|2010-10-30T13:36:28.412+0000
4398046511327|274877917639|2010-09-06T22:34:46.558+0000
4398046511333|274877917639|2010-11-04T18:37:24.738+0000
6597069766660|274877917639|2010-09-15T06:36:47.631+0000
6597069766692|274877917639|2010-10-10T08:54:58.892+0000
8796093022239|274877917639|2010-09-16T12:21:01.555+0000
8796093022248|274877917639|2010-10-25T14:38:32.737+0000
8796093022363|274877917639|2010-09-29T04:19:37.298+0000
246|343597394391|2010-11-11T10:27:13.731+0000
6597069766660|274877917673|2010-08-27T23:24:19.993+0000
4398046511146|274877917978|2010-11-12T11:39:20.654+0000
136|274877917980|2010-11-20T01:17:24.488+0000
2199023255753|274877917980|2010-11-02T23:05:23.865+0000
2199023255756|274877917980|2010-11-06T14:02:14.326+0000
4398046511146|274877917980|2010-11-13T02:04:19.214+0000
4398046511231|274877917980|2010-09-10T03:32:08.167+0000
8796093022390|274877917980|2010-09-27T16:18:17.799+0000
136|137438964535|2010-08-18T21:53:36.515+0000
238|137438964535|2010-10-18T09:53:33.395+0000
2199023255574|137438964535|2010-07-21T18:01:24.496+0000
2199023255756|137438964535|2010-06-26T07:29:09.114+0000
4398046511231|137438964535|2010-09-20T10:02:51.154+0000
4398046511268|137438964535|2010-10-07T21:24:14.053+0000
6597069766672|137438964535|2010-09-15T02:30:03.197+0000
8796093022348|137438964535|2010-10-01T21:15:39.206+0000
8796093022390|137438964535|2010-11-21T07:46:40.305+0000
6597069766672|343597394749|2010-11-24T14:57:52.366+0000
10995116277918|343597394749|2010-11-18T13:19:43.460+0000
6597069766708|137438964573|2010-07-21T18:51:01.625+0000
238|206158441323|2010-10-11T13:20:07.496+0000
2199023255574|206158441323|2010-10-21T13:28:08.426+0000
2199023255580|206158441323|2010-09-01T04:45:02.105+0000
6597069766708|206158441323|2010-09-20T02:32:12.397+0000
6597069766775|206158441323|2010-10-21T01:24:43.929+0000
8796093022348|206158441323|2010-10-09T05:13:05.119+0000
6597069766708|274877918066|2010-11-11T14:45:15.408+0000
