Person.id|Comment.id|creationDate
143|274877915476|2010-09-21T02:35:23.094+0000
234|274877915476|2010-09-06T07:41:26.044+0000
2199023255693|274877915476|2010-09-19T00:21:30.561+0000
2199023255730|274877915476|2010-09-10T17:44:30.896+0000
2199023255754|274877915476|2010-09-18T15:56:32.616+0000
2199023255767|274877915476|2010-09-08T06:14:57.008+0000
4398046511113|274877915476|2010-09-25T13:14:59.162+0000
4398046511146|274877915476|2010-09-07T08:16:35.113+0000
4398046511162|274877915476|2010-09-06T18:53:43.312+0000
4398046511192|274877915476|2010-09-05T16:21:44.752+0000
4398046511205|274877915476|2010-09-10T14:28:11.664+0000
4398046511297|274877915476|2010-09-21T22:41:36.172+0000
6597069766756|274877915476|2010-09-13T11:10:20.625+0000
6597069766769|274877915476|2010-09-05T23:50:14.213+0000
8796093022232|274877915476|2010-11-06T13:22:37.133+0000
10995116277891|274877915476|2010-11-02T12:52:14.598+0000
4398046511113|343597392235|2010-11-10T07:51:33.952+0000
4398046511333|68719485309|2010-06-10T08:25:56.577+0000
6597069766660|68719485309|2010-08-06T06:56:53.048+0000
150|343597392315|2010-11-09T18:17:41.108+0000
228|343597392315|2010-11-06T04:33:20.094+0000
246|343597392315|2010-11-08T00:03:00.988+0000
2199023255574|343597392315|2010-11-06T08:43:29.630+0000
2199023255629|343597392315|2010-11-09T23:28:39.840+0000
2199023255712|343597392315|2010-11-06T11:06:12.984+0000
4398046511231|343597392315|2010-11-06T06:40:50.215+0000
4398046511297|343597392315|2010-11-06T13:25:55.530+0000
4398046511327|343597392315|2010-11-11T22:36:56.142+0000
4398046511333|343597392315|2010-11-07T06:27:27.345+0000
6597069766660|343597392315|2010-11-06T09:15:37.062+0000
6597069766708|343597392315|2010-11-08T17:22:24.253+0000
6597069766775|343597392315|2010-11-08T07:21:51.763+0000
6597069766794|343597392315|2010-11-07T14:51:04.333+0000
8796093022357|343597392315|2010-11-07T06:14:23.586+0000
8796093022390|343597392315|2010-11-07T13:34:16.424+0000
10995116277918|343597392315|2010-11-09T16:10:50.762+0000
8796093022390|343597392325|2010-11-06T16:39:36.907+0000
6597069766861|137438962476|2010-09-05T03:23:18.794+0000
2199023255711|137438962483|2010-05-14T13:46:07.439+0000
2199023255742|137438962483|2010-05-16T15:42:24.972+0000
4398046511220|137438962483|2010-07-15T04:51:21.106+0000
4398046511333|137438962483|2010-06-24T15:39:37.038+0000
6597069766746|137438962483|2010-08-09T08:02:43.564+0000
6597069766861|137438962483|2010-09-06T10:20:59.275+0000
6597069766887|137438962483|2010-07-26T02:33:10.193+0000
8796093022215|137438962483|2010-08-31T12:02:00.121+0000
10995116277891|137438962483|2010-11-06T11:06:00.425+0000
8796093022291|343597393165|2010-11-25T11:57:44.619+0000
8796093022291|343597393168|2010-11-25T09:15:41.624+0000
2199023255787|343597393168|2010-11-25T08:44:32.029+0000
8796093022246|343597393168|2010-11-25T06:19:42.558+0000
6597069766672|343597393168|2010-11-25T08:47:49.893+0000
133|343597393168|2010-11-25T10:04:14.464+0000
2199023255767|137438963518|2010-06-21T18:15:52.453+0000
76|137438963759|2010-05-12T01:12:51.704+0000
153|137438963759|2010-05-13T22:35:11.208+0000
228|137438963759|2010-05-12T22:01:49.257+0000
246|137438963759|2010-05-13T04:51:58.534+0000
2199023255574|137438963759|2010-05-12T05:07:31.459+0000
2199023255633|137438963759|2010-05-12T17:00:38.806+0000
2199023255689|137438963759|2010-05-13T19:21:52.236+0000
2199023255742|137438963759|2010-05-12T10:58:27.512+0000
2199023255767|137438963759|2010-05-12T03:44:24.278+0000
4398046511136|137438963759|2010-05-28T14:02:38.849+0000
4398046511146|137438963759|2010-06-19T08:46:49.085+0000
4398046511249|137438963759|2010-06-20T15:16:43.633+0000
4398046511333|137438963759|2010-06-26T10:04:43.412+0000
6597069766786|137438963759|2010-08-20T16:04:21.846+0000
6597069766828|137438963759|2010-08-21T14:13:09.338+0000
6597069766841|137438963759|2010-07-24T07:46:46.128+0000
8796093022220|137438963759|2010-09-23T12:54:55.931+0000
8796093022222|137438963759|2010-09-22T13:32:49.685+0000
8796093022300|137438963759|2010-09-28T13:46:45.637+0000
8796093022318|137438963759|2010-10-08T07:56:53.323+0000
8796093022357|137438963759|2010-10-24T09:04:26.918+0000
8796093022452|137438963759|2010-10-03T03:45:57.479+0000
10995116277794|137438963759|2010-11-22T21:54:00.389+0000
10995116277891|137438963759|2010-11-01T14:32:35.500+0000
4398046511232|343597394147|2010-11-05T07:26:39.867+0000
143|68719487343|2010-04-25T07:42:52.344+0000
150|68719487343|2010-04-27T12:35:54.670+0000
195|68719487343|2010-04-23T20:21:54.502+0000
246|68719487343|2010-04-23T01:35:16.748+0000
2199023255555|68719487343|2010-04-23T05:26:09.485+0000
2199023255674|68719487343|2010-05-02T09:12:36.181+0000
2199023255711|68719487343|2010-04-25T07:12:20.255+0000
2199023255713|68719487343|2010-04-27T21:51:18.323+0000
2199023255717|68719487343|2010-04-23T10:47:10.768+0000
2199023255754|68719487343|2010-04-23T08:33:48.698+0000
4398046511123|68719487343|2010-05-18T23:09:39.351+0000
4398046511136|68719487343|2010-05-28T14:06:03.589+0000
4398046511147|68719487343|2010-07-10T23:42:05.279+0000
4398046511183|68719487343|2010-05-30T19:01:17.864+0000
4398046511190|68719487343|2010-05-08T09:16:56.156+0000
4398046511205|68719487343|2010-06-27T22:35:32.756+0000
4398046511232|68719487343|2010-05-22T12:57:15.684+0000
4398046511285|68719487343|2010-06-03T05:26:08.839+0000
4398046511327|68719487343|2010-05-29T01:50:38.860+0000
4398046511333|68719487343|2010-07-06T13:15:04.278+0000
6597069766660|68719487343|2010-08-03T16:34:28.623+0000
6597069766692|68719487343|2010-07-31T20:57:02.747+0000
6597069766769|68719487343|2010-07-18T01:02:19.028+0000
6597069766794|68719487343|2010-08-14T12:51:47.521+0000
6597069766835|68719487343|2010-08-07T08:41:29.781+0000
8796093022239|68719487343|2010-09-18T21:32:21.865+0000
8796093022248|68719487343|2010-09-15T20:18:12.732+0000
8796093022264|68719487343|2010-11-06T03:15:55.279+0000
8796093022300|68719487343|2010-09-15T19:21:30.292+0000
8796093022363|68719487343|2010-08-27T07:28:58.927+0000
10995116277809|68719487343|2010-11-24T21:45:35.008+0000
10995116277992|68719487343|2010-11-12T22:39:14.509+0000
8796093022452|343597394474|2010-11-18T23:38:13.879+0000
4398046511220|343597394474|2010-11-16T01:17:36.054+0000
4398046511249|343597394474|2010-11-16T05:46:58.469+0000
2199023255633|343597394474|2010-11-16T13:35:41.926+0000
4398046511315|343597394474|2010-11-17T14:56:45.054+0000
6597069766660|343597394474|2010-11-17T21:12:58.512+0000
8796093022357|343597394474|2010-11-16T14:14:13.522+0000
136|343597394474|2010-11-17T11:08:39.886+0000
8796093022220|343597394474|2010-11-16T23:32:51.498+0000
4398046511321|343597394474|2010-11-16T08:35:32.653+0000
8796093022246|343597394474|2010-11-20T12:08:28.551+0000
4398046511292|343597394474|2010-11-17T06:00:40.233+0000
6597069766831|343597394474|2010-11-17T13:13:39.386+0000
8796093022320|343597394474|2010-11-19T10:59:02.125+0000
4398046511146|343597394474|2010-11-17T07:06:55.379+0000
6597069766707|343597394474|2010-11-16T00:16:41.927+0000
10995116277947|343597394474|2010-11-24T00:33:07.940+0000
4398046511327|343597394474|2010-11-22T16:23:05.232+0000
4398046511229|343597394474|2010-11-17T04:03:38.178+0000
10995116277844|343597394474|2010-11-19T13:55:35.936+0000
2199023255621|343597394474|2010-11-18T22:10:37.564+0000
4398046511133|343597394474|2010-11-18T10:25:17.253+0000
