id,source,target,edge_feature
499482,1786,19979,0.3059348251882915
499585,1787,19163,0.4000400365447859
499586,1787,19465,2.1800463395146643
499587,1787,19894,1.9082139847018524
499588,1787,19957,2.999233384855222
499756,1788,19306,1.7823488742225342
499757,1788,19343,2.761052365453164
499758,1788,19763,1.7536690000285104
499871,1789,19324,0.454417760557258
499872,1789,19835,2.679260307661468
500008,1790,19040,3.064105121566254
500009,1790,19140,3.637699994383701
500010,1790,19512,2.543776462853502
500011,1790,19570,4.594159827571461
500012,1790,19741,1.0019787049815398
500013,1790,19894,3.8660140643370857
500014,1790,19928,1.276895114220512
500015,1790,19945,2.4018363923912087
500128,1791,19105,2.863222900045053
500129,1791,19115,2.870056369542986
500130,1791,19377,3.717024159268192
500131,1791,19878,0.6336965525704746
500231,1792,19072,1.9475560825455118
500232,1792,19224,0.4582348224617705
500233,1792,19238,3.4194006787947364
500234,1792,19584,3.1481609786732827
500348,1793,19012,3.5270130032531597
500349,1793,19085,4.336547900467618
500350,1793,19099,2.9785519890980625
500351,1793,19171,2.8348414281693106
500352,1793,19318,3.7488152121320413
500353,1793,19445,4.602992243932212
500354,1793,19640,4.9955330199237284
500355,1793,19675,1.9443310151369237
500473,1794,19257,4.169399446627732
500474,1794,19534,1.0640931025623064
500475,1794,19918,1.2293108588007473
500585,1795,19084,1.6073530217082987
500586,1795,19316,0.8051481446802383
500587,1795,19681,1.0520331278838657
500588,1795,19909,4.36200390556148
500685,1796,19003,2.6393122352112237
500686,1796,19279,0.4517825054048924
500687,1796,19339,1.7785974483043483
500688,1796,19483,0.7755225244913072
500689,1796,19484,0.24733694461129163
500814,1797,19266,2.051772738128169
500815,1797,19292,4.879512514210312
500816,1797,19340,1.1565211281402998
500817,1797,19416,3.325040359481651
500818,1797,19451,4.809414666737003
500819,1797,19522,2.353703835027305
500820,1797,19670,3.887276666308419
500821,1797,19967,2.278958424442928
500904,1798,19189,4.876362684080399
500905,1798,19230,2.3419340447477293
500906,1798,19394,4.8370479099326325
500907,1798,19588,3.153462962888254
500908,1798,19780,2.5475161401217994
500909,1798,19881,2.7063867156720867
501064,1799,19002,2.7712970225167
501065,1799,19293,0.2727049074754506
501066,1799,19586,2.629602684069923
501067,1799,19727,4.439572057696475
501068,1799,19847,0.9239221942247478
501069,1799,19880,1.97012333496918
501186,1800,19266,1.464818877377962
501187,1800,19272,3.558452875091916
501188,1800,19641,4.601632409881934
501189,1800,19862,1.1716286338033237
501273,1801,19090,1.2121191576189356
501274,1801,19260,3.414065820134298
501275,1801,19631,1.789322912194105
501276,1801,19867,4.224476872898336
501377,1802,19727,3.9336265987418786
501378,1802,19994,4.158409958756013
501508,1803,19030,1.5239825810828511
501509,1803,19047,2.8883357978812114
501510,1803,19067,3.7139654259752315
501511,1803,19235,0.05393630497980584
501512,1803,19504,2.9054997840947023
501513,1803,19897,2.08720407806687
501514,1803,19900,2.771482439189934
501637,1804,19214,0.7133533548113535
501774,1805,19110,0.4104922964705965
501775,1805,19321,4.034399399993146
501776,1805,19366,4.409581969837044
501777,1805,19703,1.7242584180227567
501778,1805,19834,0.31248726682462535
501779,1805,19871,2.492250015056432
501849,1806,19485,0.48221610684320904
501850,1806,19674,0.8248007351684922
501851,1806,19956,3.332251104969013
501960,1807,19110,1.0762894370543048
501961,1807,19193,3.1922255860798376
501962,1807,19548,0.46330293276830914
501963,1807,19575,0.31304154781065296
501964,1807,19907,0.26598353862781865
502082,1808,19338,2.361543476244779
502083,1808,19410,3.6023373476722167
502084,1808,19559,4.844626420723427
502217,1809,19263,0.6010106025346601
502218,1809,19621,0.10819913890223187
502346,1810,19121,0.9639905009064476
502347,1810,19331,2.9539852809624145
502348,1810,19744,3.53992685061471
502349,1810,19751,3.691235613717483
502350,1810,19833,3.078618383593753
502351,1810,19993,2.9267478042342687
502470,1811,19070,1.8102225661783167
502471,1811,19320,1.312497752552454
502472,1811,19585,0.07109884802391664
502473,1811,19991,1.0467573938279817
502602,1812,19081,1.7006669901357445
502603,1812,19153,3.559273519833095
502604,1812,19219,4.322959588404721
502605,1812,19260,2.8858835224227555
502606,1812,19500,0.7389841813051101
502607,1812,19701,0.4581424223225916
502608,1812,19720,2.821209163289983
502768,1813,19349,2.229362583965714
502769,1813,19666,1.1818488144170685
502890,1814,19050,2.7610657152388973
502891,1814,19267,3.1356532163263537
502892,1814,19903,4.938358114083518
502998,1815,19116,2.932174152853977
502999,1815,19137,4.057361306815538
503000,1815,19275,0.02032597264737479
503001,1815,19433,1.0316409785125553
503002,1815,19481,1.0880429193053858
503003,1815,19714,3.966680730463726
503004,1815,19726,1.8771967399045064
503134,1816,19036,2.9212639023907343
503135,1816,19072,1.0711172411983854
503136,1816,19148,1.8838518639434831
503137,1816,19495,2.497274532734464
503138,1816,19575,4.167201283621737
503139,1816,19614,2.1650457676989148
503140,1816,19995,0.32149144729794465
503248,1817,19405,3.5007131688250634
503249,1817,19416,2.8822890675508903
503250,1817,19704,4.05221233464421
503251,1817,19778,1.6959961744048724
503252,1817,19845,1.4433693499833
503370,1818,19507,1.6519155511050059
503371,1818,19656,4.135957712730053
503474,1819,19185,4.7321843127931515
503475,1819,19339,0.49670743002455775
503476,1819,19597,0.5869373698346597
503477,1819,19837,2.1006304158484186
503597,1820,19469,4.999887904513345
503598,1820,19734,1.0103107497491015
503599,1820,19792,1.395882426877364
503704,1821,19072,2.5362325393021834
503705,1821,19197,1.7496105149195396
503820,1822,19624,2.1253190977927314
503821,1822,19784,0.7979336715223567
503822,1822,19916,1.000969663594361
503926,1823,19626,3.0040695659659384
503927,1823,19715,1.225453391348092
504010,1824,19132,4.010409124302194
504011,1824,19333,0.4732236850261401
504012,1824,19374,4.652647580788712
504013,1824,19873,4.666173070778791
504128,1825,19029,0.9318276375961809
504129,1825,19103,4.935194876633726
504130,1825,19134,4.19895817474064
504131,1825,19336,4.62113986976993
504132,1825,19368,1.6685630977865378
504133,1825,19402,1.5151434440739753
504134,1825,19438,1.1820940479706143
504135,1825,19743,1.9727342323301684
504136,1825,19751,3.4007789116545757
504137,1825,19764,2.090851632076753
504265,1826,19246,0.3108884350994662
504266,1826,19369,0.9999367916838153
504267,1826,19496,2.1246556304781015
504268,1826,19783,1.101669139571599
504370,1827,19024,4.674031844082259
504371,1827,19287,3.5930629662465634
504372,1827,19428,1.1589353383833811
504373,1827,19711,4.842728040868421
504374,1827,19761,1.3624580065872238
504459,1828,19180,1.4859353480310018
504460,1828,19500,1.2398058373283027
504461,1828,19770,3.9286537419366105
504462,1828,19967,1.3949552756165207
504554,1829,19442,4.358215703884146
504555,1829,19666,0.2445946987126607
504658,1830,19670,2.4450547336511184
504659,1830,19839,2.1278014701091874
504763,1831,19105,1.9578335167689125
504764,1831,19209,1.2750909176959628
504765,1831,19400,3.731560162167005
504766,1831,19444,1.559333701037085
504767,1831,19523,4.944817382514232
504894,1832,19579,0.1011431545995023
504895,1832,19753,4.487168031015997
504896,1832,19882,0.7846961188194734
505034,1833,19047,0.08441786383348748
505035,1833,19061,1.7320924972805312
505036,1833,19118,1.7770889780693333
505037,1833,19137,2.8236865887445664
505038,1833,19211,2.3359473666158226
505039,1833,19401,2.8256598846883985
505040,1833,19760,2.9179778320366423
505168,1834,19005,1.3906705264107049
505169,1834,19050,2.873118914426711
505170,1834,19245,4.374840433784275
505171,1834,19283,3.8666842643283186
505172,1834,19421,0.12442122194288918
505173,1834,19672,3.0732828802706886
505291,1835,19041,4.24231804917995
505292,1835,19117,2.6784621887102933
505293,1835,19119,4.737564925013121
505294,1835,19276,2.3462824070162327
505295,1835,19645,3.832949868212392
505296,1835,19746,2.5639416665573176
505297,1835,19866,2.9376574685750163
505407,1836,19172,0.37072543623005105
505408,1836,19289,1.755831980346465
505409,1836,19331,3.8070256316899638
505410,1836,19519,1.131355616497941
505524,1837,19190,0.42253511345054673
505525,1837,19240,1.7724462698911292
505526,1837,19474,1.2716869034190754
505527,1837,19620,4.02712992906065
505528,1837,19996,1.4194781606457252
505624,1838,19064,3.994511444692586
505625,1838,19316,2.135278957869949
505626,1838,19895,2.1562060541062085
505753,1839,19486,0.37823387623785176
505754,1839,19718,1.319036941333298
505755,1839,19782,1.8751581214525015
505756,1839,19852,4.197150000991496
505867,1840,19523,2.529627326773331
505868,1840,19603,1.0235516425342739
505869,1840,19874,0.06846231458296104
505959,1841,19134,4.340487927946645
505960,1841,19213,2.870720598340328
505961,1841,19286,1.2668947831214306
505962,1841,19441,4.9750672689272015
505963,1841,19693,0.6106601544562229
505964,1841,19716,2.602579807809527
505965,1841,19771,2.3705389869042253
506098,1842,19080,4.292111482871438
506099,1842,19216,4.384080333461329
506100,1842,19253,0.2230632027921886
506101,1842,19660,3.1104311526090225
506102,1842,19893,3.4526545508891955
506230,1843,19246,0.7333828056536446
506231,1843,19308,3.760856779243837
506232,1843,19333,0.051995993406311336
506356,1844,19074,0.9988318642914273
506357,1844,19586,1.955944675199922
506358,1844,19693,4.406369871753219
506359,1844,19820,0.31095015919166247
506360,1844,19960,3.286694665332033
506460,1845,19275,2.1542325974511503
506461,1845,19681,0.9077755521657782
506462,1845,19698,4.7003554740243
506463,1845,19705,3.9308393858168325
506464,1845,19728,1.3005868968701213
506465,1845,19855,1.5561419657069857
506558,1846,19038,4.412793316815072
506559,1846,19252,1.2305959218489282
506560,1846,19295,1.5711509387645344
506561,1846,19528,0.8080939334035314
506562,1846,19679,2.836252503834867
506743,1847,19161,3.5744033531271495
506744,1847,19278,3.24733486881284
506745,1847,19483,1.2143886454814612
506746,1847,19667,0.3417580908580964
506747,1847,19895,2.488403083672406
506748,1847,19991,3.5543885241847732
506842,1848,19224,1.3181320817331392
506843,1848,19236,1.291844588328307
506844,1848,19561,1.6705767706899195
506845,1848,19882,2.096810738770234
506846,1848,19925,1.2236942289494186
506977,1849,19050,1.6530544907887412
506978,1849,19333,0.5909369913585738
507128,1850,19093,3.3455914479888715
507129,1850,19095,3.5735498060377537
507130,1850,19154,4.957559877901981
507131,1850,19196,4.143084387633932
507132,1850,19306,2.3169609466353385
507133,1850,19689,4.959465508962375
507134,1850,19982,0.44709538861695597
507278,1851,19207,1.155068136428425
507279,1851,19330,4.478233111063297
507280,1851,19402,0.7087301621464082
507281,1851,19631,4.267551453027459
507282,1851,19967,2.9176324523721298
507466,1853,19025,3.7346624849859578
507467,1853,19864,3.144939866697686
507585,1854,19024,3.961512274470783
507586,1854,19782,0.02337854527064198
507587,1854,19803,1.9482649951566744
507588,1854,19947,4.749383539360493
507695,1855,19038,1.5852987190888734
507696,1855,19365,3.371621106779037
507697,1855,19721,3.2105739624535623
507792,1856,19036,0.6027396296028603
507793,1856,19564,3.0132450036184766
507794,1856,19781,1.1429415868561494
507883,1857,19006,4.346509676713119
507884,1857,19069,4.141439247594862
507885,1857,19196,2.899459003770213
507886,1857,19238,1.7846213462365856
507887,1857,19326,2.2782973132703273
507888,1857,19564,1.5714849496767673
507889,1857,19699,4.932023075927522
507890,1857,19723,3.398476958241619
507891,1857,19740,0.9079340577315365
507892,1857,19877,1.7419525998672947
508047,1858,19473,1.3682632471672824
508048,1858,19800,4.275932529843709
508181,1859,19145,1.0587923144848395
508182,1859,19198,2.9362709058509657
508183,1859,19645,2.410444847420825
508184,1859,19689,3.8002611631688494
508185,1859,19771,4.817012768000992
508294,1860,19330,1.8191195605007833
508295,1860,19451,4.745060091605231
508395,1861,19148,3.2957951039291338
508396,1861,19650,0.36362946162230847
508397,1861,19738,3.2169836545791486
508398,1861,19862,2.778671473398602
508532,1862,19025,2.5168625629578836
508533,1862,19155,4.4917739191604
508534,1862,19179,1.092334272342178
508535,1862,19433,1.0188364673036365
508536,1862,19809,3.415332071945731
508659,1863,19264,3.978507460971636
508660,1863,19343,0.6334465062536782
508661,1863,19415,4.447563786714065
508662,1863,19553,3.10058307762839
508762,1864,19623,3.7176972939762427
508763,1864,19766,3.6097467903502194
508902,1865,19111,0.41080804581758057
508903,1865,19245,2.690106322877783
508904,1865,19397,4.789604079039698
508905,1865,19599,2.370980483457706
508906,1865,19661,3.7737405382539233
509114,1867,19106,1.7957451674639442
509115,1867,19611,4.398705985754886
509116,1867,19858,0.48480786767474415
509117,1867,19927,4.30451013956259
509243,1868,19405,3.6767060219959364
509244,1868,19465,2.8451561637753175
509245,1868,19577,2.76018308731593
509246,1868,19882,4.476346607829295
509247,1868,19980,3.4986091174140337
509382,1869,19066,0.6656670655831726
509383,1869,19581,3.5119887561668195
509384,1869,19609,2.0471634306748028
509385,1869,19716,1.9737606024157262
509386,1869,19806,2.297443827351571
509486,1870,19399,1.1788221698971961
509487,1870,19702,3.792916708208311
509488,1870,19822,3.956891594637489
509489,1870,19841,0.3045433348057325
509490,1870,19968,3.07217678603727
509650,1871,19320,2.7739122790228397
509651,1871,19334,4.685871819452162
509652,1871,19677,3.042359966578782
509653,1871,19898,2.6563796091688525
509654,1871,19908,0.7041558565197126
509769,1872,19006,4.006656374682155
509770,1872,19076,3.6752049567878315
509771,1872,19424,2.7268812540147644
509772,1872,19527,4.522935703700294
509773,1872,19673,0.6650039286128206
509906,1873,19190,0.30474672386904766
509907,1873,19313,3.2871360682118436
509908,1873,19625,4.649292536851913
509909,1873,19853,1.4800269771839203
509910,1873,19897,2.9355633309408242
509911,1873,19974,2.138378171388324
510016,1874,19961,1.6155465135965814
510132,1875,19148,0.845505464083966
510133,1875,19353,0.7069081662967813
510134,1875,19499,2.1180440019666853
510135,1875,19847,3.440502488821489
510136,1875,19986,0.9997179416315105
510286,1876,19043,3.5376559334098245
510287,1876,19214,3.7668015887129327
510288,1876,19784,2.544011128844205
510422,1877,19009,3.764582772768208
510423,1877,19087,4.135187615047915
510424,1877,19262,0.9977417093352331
510425,1877,19285,4.50690752740704
510426,1877,19378,1.1769750327471433
510427,1877,19489,2.7036916838864613
510428,1877,19540,3.7830867563386756
510557,1878,19005,4.792156876417037
510558,1878,19058,3.2161232473330994
510559,1878,19194,1.907099811661097
510560,1878,19396,3.2815337878615654
510561,1878,19556,2.7738047777630377
510562,1878,19602,1.4142579131250006
510563,1878,19623,3.226141876108466
510564,1878,19789,4.274193696615917
510565,1878,19840,0.024775845445062505
510682,1879,19131,4.999275699738784
510683,1879,19328,3.791512625505267
510684,1879,19469,2.07874724040162
510789,1880,19115,3.947170356827767
510790,1880,19137,1.19844060523645
510791,1880,19292,1.6272905760679608
510792,1880,19374,3.6916129539458957
510793,1880,19755,0.3033746228162143
510900,1881,19177,0.10649392569423988
510901,1881,19179,0.7310126366129738
510902,1881,19244,0.9217119208493213
510903,1881,19348,0.21220132911381473
510904,1881,19648,1.2870644405574811
510905,1881,19785,4.237492474213602
511005,1882,19451,0.133913903879041
511006,1882,19579,0.6165375513132537
511007,1882,19675,4.482622074456827
511008,1882,19799,1.092911749839437
511009,1882,19903,0.3343818106490509
511092,1883,19153,1.4527781879521418
511093,1883,19171,0.10723746741084506
511094,1883,19323,3.570205756083968
511185,1884,19025,1.1294878296441864
511186,1884,19082,2.4588405584812745
511187,1884,19154,3.553236290547947
511188,1884,19187,1.7121507466492765
511286,1885,19076,0.65215343050743
511287,1885,19315,1.854225869987725
511288,1885,19449,1.203753323633231
511289,1885,19537,3.111578928674257
511290,1885,19921,4.412487296043512
511398,1886,19196,3.905718580988368
511399,1886,19198,4.718291619740282
511400,1886,19224,1.1149616852516493
511401,1886,19287,3.8583757994567742
511402,1886,19886,4.048070580298945
511538,1887,19245,3.2889851650616944
511539,1887,19407,0.7437298906921491
511540,1887,19443,4.061629588660251
511541,1887,19818,0.3494073164097017
511542,1887,19906,2.0778949213477866
511543,1887,19969,1.2162383071547245
511654,1888,19188,3.7834448784422365
511655,1888,19253,0.05321203826206433
511656,1888,19468,2.444266112941082
511657,1888,19521,1.3843862585635374
511658,1888,19552,4.792668083175851
511659,1888,19961,1.2280536718449164
511758,1889,19630,2.0739295172138754
511759,1889,19893,3.8033900336546047
511884,1890,19023,0.4694086589284008
511885,1890,19039,2.4127975612293993
511886,1890,19070,4.383041832972869
511887,1890,19082,1.601710055210409
511888,1890,19230,4.584631518850496
511889,1890,19278,0.1267125394544033
511890,1890,19474,2.5654566842697646
511891,1890,19508,4.591204668554034
511892,1890,19557,4.437186014324367
511893,1890,19619,0.5736557021743288
511894,1890,19622,3.0762925264336487
511895,1890,19976,4.718781965355417
511992,1891,19027,4.077890113587031
511993,1891,19498,1.664474896999929
511994,1891,19637,1.7338432291899386
511995,1891,19780,1.1429974617149634
511996,1891,19865,3.9692277155704714
512113,1892,19046,2.997342399672202
512114,1892,19050,4.6556084113300695
512115,1892,19158,4.879463440441048
512116,1892,19204,1.4784002958895248
512117,1892,19260,4.906310152136182
512118,1892,19570,0.2707925163500363
512119,1892,19633,1.776549246454668
512120,1892,19839,3.2089049867946393
512121,1892,19865,4.5430283774374205
512257,1893,19164,4.145251518694007
512258,1893,19253,2.988041661461333
512259,1893,19349,3.287759072224288
512260,1893,19479,2.235075241414333
512261,1893,19492,1.4653957038795924
512262,1893,19583,2.0951427356908474
512263,1893,19810,4.958816354912469
512353,1894,19052,2.6118579026410353
512354,1894,19542,0.38555831918027195
512355,1894,19830,0.649707439351293
512488,1895,19184,2.367276599390877
512489,1895,19483,1.3823340208835506
512490,1895,19511,1.4564821507970094
512491,1895,19656,3.5206479103316384
512616,1896,19313,1.0708728698501346
512617,1896,19573,2.4250414616508915
512618,1896,19719,2.674784242132971
512619,1896,19726,0.30066965920373445
512620,1896,19777,3.4685902019543753
512737,1897,19048,3.3573068132509842
512738,1897,19281,3.0084312194203857
512739,1897,19633,4.427144165102306
512825,1898,19433,0.5487392896431537
512826,1898,19753,0.9231196364856825
512959,1899,19023,3.316451638236719
512960,1899,19040,2.6103815967532844
512961,1899,19357,0.7298257642648048
512962,1899,19516,3.889993864973219
512963,1899,19610,0.31486379957929134
512964,1899,19674,4.400379588492641
512965,1899,19724,1.863513694352315
512966,1899,19739,0.9337362522612902
512967,1899,19771,0.5914109745320828
512968,1899,19950,2.0896705360112633
513084,1900,19055,0.5657966935819253
513160,1901,19227,0.9067552079059382
513161,1901,19230,3.396751813447427
513274,1902,19472,0.058341676105668205
513275,1902,19612,3.2015789116716986
513276,1902,19760,3.259050714453888
513277,1902,19803,1.5552562268512875
513392,1903,19726,3.8307746048897457
513393,1903,19897,0.8786251472172735
513520,1904,19236,2.4721333013799685
513521,1904,19388,1.7995278874505327
513522,1904,19412,3.3155713546472176
513523,1904,19511,2.3273164715653323
513524,1904,19818,3.212525705836743
513525,1904,19908,4.702980632484327
513629,1905,19048,3.530532801369592
513630,1905,19352,4.1381467736654685
513631,1905,19416,2.276163660062772
513632,1905,19555,4.297829570416401
513739,1906,19047,0.1224502085664897
513740,1906,19300,2.3830367995146067
513842,1907,19135,4.963562924242183
513843,1907,19345,4.212744505513167
513844,1907,19647,3.5566257146984324
513845,1907,19676,2.9243511561688744
513976,1908,19047,4.751486614488021
513977,1908,19192,4.111392876203111
513978,1908,19248,4.889780134338247
514070,1909,19044,4.169188813298599
514071,1909,19227,3.7877877794551305
514072,1909,19823,1.306658789228858
514190,1910,19119,1.6617962831287754
514191,1910,19545,0.8424228810814877
514192,1910,19647,1.5398508401331794
514295,1911,19003,3.339746680140752
514296,1911,19186,4.34137073522633
514297,1911,19289,3.0654900798219273
514298,1911,19584,4.0890629218540075
514436,1912,19237,3.6574338852028356
514437,1912,19528,4.376321004390697
514438,1912,19848,4.3850656474879
514559,1913,19398,1.7713396089394244
514560,1913,19403,0.4289403811318593
514561,1913,19703,1.4780490261875996
514562,1913,19923,3.038706483246756
514563,1913,19979,0.6076767403932559
514666,1914,19848,0.9645680071625845
514667,1914,19899,1.0123686247122525
514794,1915,19233,3.629159074388895
514795,1915,19295,0.16441909990415005
514796,1915,19937,4.223892722085819
514891,1916,19107,2.599835165420056
514892,1916,19240,3.8758623853777396
514893,1916,19467,4.975622657203912
514894,1916,19531,4.500029881382929
514895,1916,19533,4.9080103588322155
514896,1916,19562,0.022233017105866004
514996,1917,19149,2.6248692264952176
514997,1917,19510,0.5275932749298445
514998,1917,19854,0.112438894463181
514999,1917,19905,2.600846842236115
515124,1918,19063,3.610782479379604
515125,1918,19424,3.625671135341815
515126,1918,19441,2.6067549016447584
515127,1918,19968,4.960455322953238
515260,1919,19129,1.7620425683984675
515261,1919,19773,2.4805678525866743
515262,1919,19879,4.127271435276686
515388,1920,19431,2.532163028228249
515389,1920,19485,3.548255948379298
515390,1920,19642,0.6813397288222284
515391,1920,19842,4.895620936055088
515392,1920,19844,1.531133649945326
515393,1920,19983,2.255042535701884
515510,1921,19308,0.8224425458138906
515511,1921,19507,1.026994246270484
515512,1921,19729,4.711072555620188
515513,1921,19858,4.46605041693942
515617,1922,19018,4.876748634166621
515618,1922,19109,2.6764018271193035
515619,1922,19390,0.016372401230639322
515737,1923,19517,4.869080579900272
515738,1923,19637,1.0156218876788115
515739,1923,19672,1.782543144539579
515740,1923,19709,1.3594462936195317
515741,1923,19760,1.5455690406830875
515742,1923,19870,0.6891744249400994
515743,1923,19920,4.352908583952185
515860,1924,19201,3.4902430196620413
515861,1924,19254,2.6386048314954804
515862,1924,19271,1.4704566809064583
515863,1924,19331,1.605938176838717
515864,1924,19505,2.1012141697080033
515865,1924,19733,1.459925610547932
515866,1924,19964,1.1564140027334906
515989,1925,19032,3.1523761132709045
515990,1925,19087,4.762502024697067
515991,1925,19133,0.669244198903054
515992,1925,19446,0.7811760675881696
515993,1925,19464,1.0042800689772418
515994,1925,19467,1.6123282481511532
515995,1925,19642,2.692731312963378
515996,1925,19748,3.550595340861233
516103,1926,19116,1.247064065205799
516104,1926,19169,3.8970562856479822
516105,1926,19270,3.36857451471412
516106,1926,19463,4.712421549189653
516107,1926,19668,3.1455530392532967
516108,1926,19821,3.69156924550841
516203,1927,19011,3.799599966950178
516308,1928,19102,1.4115628285217774
516309,1928,19348,0.7163899259524392
516310,1928,19717,0.04049898345362568
516311,1928,19777,4.098788846965875
516399,1929,19217,1.4418543594632465
516400,1929,19632,2.860088716545009
516637,1931,19001,0.49199596583408167
516638,1931,19020,2.282738564489371
516639,1931,19048,4.593879871159992
516640,1931,19191,3.0003716800755456
516641,1931,19255,0.5214387588136454
516642,1931,19551,0.12344384228729077
516643,1931,19663,3.510862423962231
516644,1931,19664,1.9700805495308171
516645,1931,19700,0.45831860762238497
516646,1931,19730,4.030314143581969
516647,1931,19900,1.7024536925463822
516820,1932,19012,0.38113523575562136
516821,1932,19169,1.0389448592362216
516822,1932,19186,3.7238379125736376
516823,1932,19261,4.530199235899283
516824,1932,19598,2.3761299136035547
516825,1932,19900,4.633835686887611
516826,1932,19939,3.934298394677429
516827,1932,19973,3.838176111395068
516926,1933,19617,1.79522107688951
517041,1934,19024,3.0567339726491
517042,1934,19118,1.1500478029802426
517043,1934,19172,2.686532081725081
517044,1934,19917,2.841344042181114
517045,1934,19930,1.010845160870515
517144,1935,19023,3.1368129942864083
517145,1935,19480,2.947328678467289
517146,1935,19658,3.706532766493188
517147,1935,19676,1.5354240157066656
517148,1935,19984,4.892603999174529
517272,1936,19145,1.8462709811339577
517273,1936,19297,3.566234232122607
517274,1936,19455,1.6257501212989722
517275,1936,19486,0.6971628855816658
517276,1936,19971,1.9296180668196334
517392,1937,19571,4.0520530352595765
517528,1938,19543,3.205946751621746
517638,1939,19027,1.5437303452126938
517639,1939,19462,4.969765515988559
517640,1939,19642,1.5489244414743375
517754,1940,19028,4.5439763413171965
517755,1940,19316,4.294164345541972
517756,1940,19634,2.7977137951865427
517757,1940,19658,3.3634019389998118
517758,1940,19685,4.081539636337409
517759,1940,19969,3.4842842711925375
517869,1941,19391,2.8772749445145456
517870,1941,19424,4.348745634600467
517871,1941,19722,0.4371306512295875
517952,1942,19018,3.475194889408991
517953,1942,19054,0.3359255442652437
517954,1942,19909,4.184216280223404
517955,1942,19992,2.6454735450636657
518061,1943,19037,0.3352438951209752
518062,1943,19711,0.30417400112006054
518063,1943,19862,2.0998636008032276
518154,1944,19319,3.262187648098429
518155,1944,19484,4.104221048174064
518275,1945,19829,1.7027897145828574
518276,1945,19957,0.547823721115569
518364,1946,19375,0.8965226071671739
518365,1946,19745,0.5339872695344566
518366,1946,19767,3.976618514441756
518492,1947,19447,3.3068145429336337
518493,1947,19852,1.4313392997356178
518576,1948,19002,3.8693340637898634
518577,1948,19492,1.817292061309232
518578,1948,19843,0.8929095431644785
518579,1948,19844,2.5123297423432693
518699,1949,19216,0.7748897781982728
518700,1949,19244,3.6504523501921398
518701,1949,19288,4.160861637318158
518702,1949,19600,2.855036908428135
518794,1950,19077,4.553960279896609
518795,1950,19087,0.7849548467772594
518796,1950,19435,1.2588425811467985
518797,1950,19493,1.8829541718630272
518798,1950,19773,1.35867694163603
518889,1951,19079,0.6179943896824525
518890,1951,19140,3.8113026170418136
518891,1951,19194,4.214501706350258
518892,1951,19277,1.6530951080147571
518893,1951,19421,2.976989571171671
518894,1951,19486,3.907743545525083
519019,1952,19041,1.2602505390473033
519020,1952,19064,1.8454248508173765
519021,1952,19106,0.15663375415665315
519022,1952,19415,0.3908103967721749
519023,1952,19533,3.37527718398293
519024,1952,19864,1.728362704270101
519125,1953,19346,1.2194552842200257
519126,1953,19410,0.4808100963998757
519127,1953,19633,4.676623178508315
519258,1954,19225,4.54742555175548
519259,1954,19581,4.079425591170936
519260,1954,19886,2.627563623451999
519261,1954,19915,0.8726178692214198
519262,1954,19932,3.659585312658625
519363,1955,19236,4.221864999096702
519364,1955,19569,4.6526230936451896
519365,1955,19984,1.237852139359037
519466,1956,19053,3.7620770345546606
519467,1956,19645,2.5667966735107295
519468,1956,19728,2.938661742794821
519469,1956,19882,1.7726917089751637
519470,1956,19926,3.1079468542896227
519585,1957,19000,3.284658362244442
519586,1957,19408,4.1862978563797535
519587,1957,19743,3.9483618043041253
519588,1957,19860,1.001432440124932
519589,1957,19964,3.0441234012221754
519714,1958,19156,4.322959626805865
519715,1958,19598,2.254191605157461
519798,1959,19157,4.965543597230459
520020,1961,19150,0.5323816590300945
520021,1961,19249,4.159704775666157
520022,1961,19653,3.3852090973833397
520023,1961,19668,2.464555824574245
520024,1961,19729,0.12013468798954763
520025,1961,19837,3.8478216124392386
520149,1962,19305,2.5967580388986984
520150,1962,19318,3.1004622717523045
520151,1962,19334,2.2403104870573634
520152,1962,19813,3.387241875791318
520153,1962,19947,3.6288693227587876
520298,1963,19283,2.2819551889830203
520299,1963,19616,3.0277205184119276
520409,1964,19037,4.327413722921399
520410,1964,19345,2.777775863162687
520411,1964,19622,4.08271380242655
520412,1964,19632,4.4242645987742035
520490,1965,19108,3.5088841279538725
520491,1965,19393,4.918175320627844
520492,1965,19610,2.963837731191054
520565,1966,19014,1.2980247080044989
520704,1967,19059,0.18839599425203635
520705,1967,19092,1.1911511386728135
520706,1967,19120,4.128626295213665
520707,1967,19151,2.7005322132525276
520708,1967,19175,1.1143180594217355
520709,1967,19687,3.9665070784790095
520710,1967,19787,0.6468768015827608
520828,1968,19419,1.844846792339745
520829,1968,19617,4.859747251503147
520830,1968,19666,4.109654468103503
520831,1968,19714,4.283505506717563
520832,1968,19906,0.9983290082618435
520929,1969,19226,0.5136260464694076
520930,1969,19712,3.2257483368062907
520931,1969,19871,3.1550460412717394
521059,1970,19067,0.7001540258339678
521060,1970,19198,2.150976790810014
521061,1970,19570,1.5178964010648603
521292,1972,19074,1.5361037897558876
521293,1972,19310,4.875007522959619
521294,1972,19338,0.8938654874031665
521295,1972,19563,3.672485342499143
521296,1972,19695,1.7613582556750491
521372,1973,19320,0.17205693224920549
521373,1973,19544,1.7687375425564973
521374,1973,19731,0.1562766897782586
521375,1973,19931,3.336121230110829
521487,1974,19014,0.22097142633845102
521488,1974,19245,0.8688754278235505
